-163.071; -0.00042098
-164.103; -0.000424489
-165.1349; -0.000428013
-166.1669; -0.000431554
-167.1988; -0.000435112
-168.2308; -0.000438687
-169.2628; -0.000442279
-170.2947; -0.000445888
-171.3267; -0.000449515
-172.3586; -0.000453159
-173.3906; -0.000456821
-174.4225; -0.000460502
-175.4545; -0.000464201
-176.4864; -0.000467918
-177.5184; -0.000471654
-178.5504; -0.00047541
-179.5823; -0.000479184
-180.6143; -0.000482978
-181.6462; -0.000486792
-182.6782; -0.000490625
-183.7101; -0.000494479
-184.7421; -0.000498353
-185.774; -0.000502248
-186.806; -0.000506164
-187.838; -0.000510101
-188.8699; -0.000514059
-189.9019; -0.00051804
-190.9338; -0.000522042
-191.9658; -0.000526067
-192.9977; -0.000530114
-194.0297; -0.000534185
-195.0617; -0.000538278
-196.0936; -0.000542395
-197.1256; -0.000546536
-198.1575; -0.000550702
-199.1895; -0.000554891
-200.2214; -0.000559106
-201.2534; -0.000563346
-202.2853; -0.000567611
-203.3173; -0.000571903
-204.3493; -0.000576221
-205.3812; -0.000580565
-206.4132; -0.000584937
-207.4451; -0.000589336
-208.4771; -0.000593763
-209.509; -0.000598218
-210.541; -0.000602702
-211.573; -0.000607215
-212.6049; -0.000611758
-213.6369; -0.000616331
-214.6688; -0.000620935
-215.7008; -0.00062557
-216.7327; -0.000630236
-217.7647; -0.000634934
-218.7966; -0.000639665
-219.8286; -0.000644429
-220.8606; -0.000649227
-221.8925; -0.000654059
-222.9245; -0.000658926
-223.9564; -0.000663828
-224.9884; -0.000668766
-226.0203; -0.000673741
-227.0523; -0.000678753
-228.0842; -0.000683803
-229.1162; -0.000688892
-230.1482; -0.00069402
-231.1801; -0.000699188
-232.2121; -0.000704396
-233.244; -0.000709647
-234.276; -0.000714939
-235.3079; -0.000720275
-236.3399; -0.000725655
-237.3719; -0.000731079
-238.4038; -0.00073655
-239.4358; -0.000742066
-240.4677; -0.000747631
-241.4997; -0.000753244
-242.5316; -0.000758906
-243.5636; -0.000764619
-244.5955; -0.000770384
-245.6275; -0.000776201
-246.6595; -0.000782072
-247.6914; -0.000787998
-248.7234; -0.000793981
-249.6171; -0.000799208
-250.5108; -0.000804479
-251.4045; -0.000809795
-252.2982; -0.000815157
-253.1919; -0.000820566
-254.0856; -0.000826022
-254.9793; -0.000831526
-255.873; -0.000837081
-256.7667; -0.000842686
-257.6604; -0.000848343
-258.5541; -0.000854052
-259.4478; -0.000859816
-260.2217; -0.000864852
-260.9957; -0.00086993
-261.7697; -0.000875051
-262.5436; -0.000880217
-263.3176; -0.000885427
-264.0916; -0.000890682
-264.8655; -0.000895985
-265.6395; -0.000901335
-266.4135; -0.000906733
-267.1874; -0.000912181
-267.9614; -0.00091768
-268.7354; -0.000923231
-269.5093; -0.000928834
-270.1796; -0.000933731
-270.8499; -0.000938668
-271.5202; -0.000943648
-272.1904; -0.000948671
-272.8607; -0.000953738
-273.531; -0.000958849
-274.2013; -0.000964006
-274.8715; -0.00096921
-275.5418; -0.000974461
-276.2121; -0.000979761
-276.8824; -0.00098511
-277.5526; -0.00099051
-278.2229; -0.000995962
-278.8034; -0.001000726
-279.3839; -0.00100553
-279.9643; -0.001010376
-280.5448; -0.001015263
-281.1253; -0.001020194
-281.7058; -0.001025168
-282.2862; -0.001030186
-282.8667; -0.00103525
-283.4472; -0.001040361
-284.0277; -0.001045519
-284.6081; -0.001050725
-285.1886; -0.00105598
-285.7691; -0.001061286
-286.2718; -0.001065923
-286.7745; -0.001070599
-287.2772; -0.001075315
-287.7799; -0.001080072
-288.2826; -0.00108487
-288.7853; -0.001089711
-289.288; -0.001094596
-289.7907; -0.001099524
-290.2935; -0.001104498
-290.7962; -0.001109517
-291.2989; -0.001114584
-291.8016; -0.001119698
-292.3043; -0.001124861
-292.7396; -0.001129373
-293.175; -0.001133922
-293.6104; -0.00113851
-294.0457; -0.001143138
-294.4811; -0.001147806
-294.9164; -0.001152515
-295.3518; -0.001157266
-295.7871; -0.001162059
-296.2225; -0.001166896
-296.6578; -0.001171776
-297.0932; -0.001176702
-297.5286; -0.001181674
-297.9639; -0.001186692
-298.3409; -0.001191077
-298.718; -0.001195498
-299.095; -0.001199956
-299.472; -0.001204451
-299.8491; -0.001208985
-300.2261; -0.001213558
-300.6031; -0.001218171
-300.9802; -0.001222824
-301.3572; -0.001227518
-301.7342; -0.001232254
-302.1112; -0.001237033
-302.4883; -0.001241855
-302.8653; -0.001246721
-303.2423; -0.001251632
-303.5688; -0.001255922
-303.8954; -0.001260246
-304.2219; -0.001264607
-304.5484; -0.001269003
-304.8749; -0.001273435
-305.2014; -0.001277905
-305.528; -0.001282413
-305.8545; -0.001286959
-306.181; -0.001291543
-306.5075; -0.001296167
-306.834; -0.001300832
-307.1605; -0.001305537
-307.4871; -0.001310283
-307.8136; -0.001315072
-308.0963; -0.001319254
-308.3791; -0.001323468
-308.6619; -0.001327715
-308.9447; -0.001331995
-309.2274; -0.001336309
-309.5102; -0.001340658
-309.793; -0.001345041
-310.0758; -0.001349459
-310.3585; -0.001353913
-310.6413; -0.001358403
-310.9241; -0.001362929
-311.2068; -0.001367493
-311.4896; -0.001372094
-311.7724; -0.001376733
-312.0552; -0.00138141
-312.3; -0.001385492
-312.5449; -0.001389604
-312.7898; -0.001393745
-313.0347; -0.001397916
-313.2796; -0.001402118
-313.5245; -0.00140635
-313.7694; -0.001410613
-314.0143; -0.001414907
-314.2592; -0.001419233
-314.504; -0.00142359
-314.7489; -0.001427979
-314.9938; -0.001432401
-315.2387; -0.001436855
-315.4836; -0.001441341
-315.7285; -0.001445861
-315.9734; -0.001450413
-316.1854; -0.001454383
-316.3975; -0.001458378
-316.6096; -0.001462398
-316.8217; -0.001466443
-317.0338; -0.001470513
-317.2458; -0.00147461
-317.4579; -0.001478731
-317.67; -0.001482879
-317.8821; -0.001487052
-318.0942; -0.001491251
-318.3062; -0.001495475
-318.5183; -0.001499726
-318.7304; -0.001504002
-318.9425; -0.001508304
-319.1546; -0.001512632
-319.3666; -0.001516985
-319.5787; -0.001521364
-319.7908; -0.001525769
-320.0029; -0.001530199
-320.215; -0.001534655
-320.427; -0.001539135
-320.6107; -0.001543036
-320.7944; -0.001546955
-320.978; -0.001550893
-321.1617; -0.001554849
-321.3454; -0.001558823
-321.529; -0.001562815
-321.7127; -0.001566825
-321.8964; -0.001570853
-322.08; -0.001574898
-322.2637; -0.001578961
-322.4474; -0.00158304
-322.631; -0.001587136
-322.8147; -0.001591248
-322.9984; -0.001595377
-323.182; -0.001599521
-323.3657; -0.001603681
-323.5494; -0.001607856
-323.733; -0.001612045
-323.9167; -0.001616249
-324.1004; -0.001620467
-324.284; -0.001624699
-324.4677; -0.001628943
-324.6513; -0.001633201
-324.835; -0.00163747
-325.0187; -0.001641751
-325.2023; -0.001646044
-325.386; -0.001650347
-325.5697; -0.001654661
-325.7533; -0.001658984
-325.937; -0.001663317
-326.1207; -0.001667658
-326.3043; -0.001672007
-326.488; -0.001676363
-326.6471; -0.001680141
-326.8061; -0.001683925
-326.9652; -0.001687712
-327.1242; -0.001691503
-327.2833; -0.001695298
-327.4424; -0.001699096
-327.6014; -0.001702897
-327.7605; -0.0017067
-327.9195; -0.001710505
-328.0786; -0.001714311
-328.2377; -0.001718118
-328.3967; -0.001721926
-328.5558; -0.001725733
-328.7148; -0.001729541
-328.8739; -0.001733348
-329.033; -0.001737153
-329.192; -0.001740957
-329.3511; -0.001744759
-329.5101; -0.001748558
-329.6692; -0.001752355
-329.8283; -0.001756148
-329.9873; -0.001759938
-330.1464; -0.001763723
-330.3054; -0.001767504
-330.4645; -0.001771279
-330.6236; -0.00177505
-330.7826; -0.001778814
-330.9417; -0.001782573
-331.1007; -0.001786325
-331.2598; -0.00179007
-331.4189; -0.001793807
-331.5779; -0.001797537
-331.737; -0.001801259
-331.896; -0.001804973
-332.0551; -0.001808678
-332.2141; -0.001812373
-332.3732; -0.00181606
-332.5323; -0.001819736
-332.6913; -0.001823403
-332.8504; -0.00182706
-333.0094; -0.001830705
-333.1685; -0.00183434
-333.3276; -0.001837964
-333.4866; -0.001841577
-333.6457; -0.001845177
-333.8047; -0.001848766
-333.9638; -0.001852343
-334.1229; -0.001855907
-334.2819; -0.001859459
-334.441; -0.001862998
-334.6; -0.001866524
-334.7591; -0.001870037
-334.9182; -0.001873537
-335.0772; -0.001877023
-335.2363; -0.001880496
-335.3953; -0.001883954
-335.5544; -0.001887399
-335.7135; -0.00189083
-335.8725; -0.001894246
-336.0316; -0.001897649
-336.1906; -0.001901036
-336.3497; -0.00190441
-336.5088; -0.001907768
-336.6678; -0.001911112
-336.8269; -0.001914442
-336.9859; -0.001917756
-337.145; -0.001921056
-337.3041; -0.00192434
-337.4631; -0.00192761
-337.6222; -0.001930864
-337.7812; -0.001934104
-337.9403; -0.001937328
-338.0993; -0.001940538
-338.2584; -0.001943732
-338.4175; -0.001946911
-338.5765; -0.001950075
-338.7356; -0.001953224
-338.8946; -0.001956357
-339.0537; -0.001959476
-339.2128; -0.001962579
-339.3718; -0.001965667
-339.5309; -0.001968741
-339.6899; -0.001971799
-339.849; -0.001974842
-340.0081; -0.00197787
-340.1671; -0.001980883
-340.3262; -0.001983882
-340.4852; -0.001986865
-340.6443; -0.001989834
-340.8034; -0.001992788
-340.9624; -0.001995727
-341.1215; -0.001998651
-341.2805; -0.002001561
-341.4396; -0.002004457
-341.5987; -0.002007338
-341.7577; -0.002010204
-341.9168; -0.002013057
-342.0758; -0.002015895
-342.2349; -0.002018718
-342.394; -0.002021528
-342.553; -0.002024324
-342.7121; -0.002027105
-342.8711; -0.002029873
-343.0302; -0.002032627
-343.1892; -0.002035368
-343.3483; -0.002038094
-343.5074; -0.002040807
-343.6664; -0.002043507
-343.8255; -0.002046193
-343.9845; -0.002048866
-344.1436; -0.002051526
-344.3027; -0.002054172
-344.4617; -0.002056806
-344.6208; -0.002059426
-344.7798; -0.002062034
-344.9389; -0.002064629
-345.098; -0.002067211
-345.257; -0.002069781
-345.4161; -0.002072338
-345.5751; -0.002074882
-345.7342; -0.002077415
-345.8933; -0.002079935
-346.0523; -0.002082442
-346.2114; -0.002084938
-346.3704; -0.002087422
-346.5295; -0.002089894
-346.6886; -0.002092354
-346.8476; -0.002094802
-347.0067; -0.002097239
-347.1657; -0.002099664
-347.3248; -0.002102078
-347.4839; -0.00210448
-347.6429; -0.002106871
-347.802; -0.002109251
-347.961; -0.00211162
-348.1201; -0.002113977
-348.2792; -0.002116324
-348.4382; -0.00211866
-348.5973; -0.002120985
-348.7563; -0.002123299
-348.9154; -0.002125603
-349.0744; -0.002127897
-349.2335; -0.002130179
-349.3926; -0.002132452
-349.5516; -0.002134714
-349.7107; -0.002136966
-349.8697; -0.002139208
-350.0288; -0.00214144
-350.1879; -0.002143662
-350.3469; -0.002145874
-350.506; -0.002148076
-350.665; -0.002150269
-350.8241; -0.002152452
-350.9832; -0.002154625
-351.1422; -0.002156789
-351.3013; -0.002158943
-351.4603; -0.002161089
-351.6194; -0.002163224
-351.7785; -0.002165351
-351.9375; -0.002167469
-352.0966; -0.002169577
-352.2556; -0.002171677
-352.4147; -0.002173767
-352.5738; -0.002175849
-352.7328; -0.002177922
-352.8919; -0.002179987
-353.0509; -0.002182042
-353.21; -0.00218409
-353.3691; -0.002186128
-353.5281; -0.002188159
-353.6872; -0.002190181
-353.8462; -0.002192194
-354.0053; -0.0021942
-354.1644; -0.002196197
-354.3234; -0.002198186
-354.4825; -0.002200167
-354.6415; -0.002202141
-354.8006; -0.002204106
-354.9596; -0.002206064
-355.1187; -0.002208013
-355.2778; -0.002209955
-355.4368; -0.00221189
-355.5959; -0.002213816
-355.7549; -0.002215736
-355.914; -0.002217647
-356.0731; -0.002219552
-356.2321; -0.002221449
-356.3912; -0.002223338
-356.5502; -0.002225221
-356.7093; -0.002227096
-356.8684; -0.002228964
-357.0274; -0.002230825
-357.1865; -0.002232679
-357.3455; -0.002234526
-357.5046; -0.002236366
-357.6637; -0.002238199
-357.8227; -0.002240025
-357.9818; -0.002241845
-358.1408; -0.002243658
-358.2999; -0.002245464
-358.459; -0.002247264
-358.618; -0.002249057
-358.7771; -0.002250843
-358.9361; -0.002252623
-359.0952; -0.002254397
-359.2543; -0.002256164
-359.4133; -0.002257925
-359.5724; -0.002259679
-359.7314; -0.002261428
-359.8905; -0.00226317
-360.0495; -0.002264906
-360.2086; -0.002266636
-360.3677; -0.00226836
-360.5267; -0.002270078
-360.6858; -0.00227179
-360.8448; -0.002273496
-361.0039; -0.002275196
-361.163; -0.00227689
-361.322; -0.002278579
-361.4811; -0.002280262
-361.6401; -0.002281939
-361.7992; -0.00228361
-361.9583; -0.002285276
-362.1173; -0.002286936
-362.2764; -0.002288591
-362.4354; -0.00229024
-362.5945; -0.002291884
-362.7536; -0.002293522
-362.9126; -0.002295155
-363.0717; -0.002296782
-363.2307; -0.002298404
-363.3898; -0.002300021
-363.5489; -0.002301633
-363.7079; -0.002303239
-363.867; -0.00230484
-364.026; -0.002306436
-364.1851; -0.002308027
-364.3442; -0.002309613
-364.5032; -0.002311194
-364.6623; -0.00231277
-364.8213; -0.002314341
-364.9804; -0.002315907
-365.1395; -0.002317468
-365.2985; -0.002319024
-365.4576; -0.002320576
-365.6166; -0.002322122
-365.7757; -0.002323664
-365.9347; -0.002325201
-366.0938; -0.002326734
-366.2529; -0.002328261
-366.4119; -0.002329785
-366.571; -0.002331303
-366.73; -0.002332817
-366.8891; -0.002334326
-367.0482; -0.002335831
-367.2072; -0.002337331
-367.3663; -0.002338827
-367.5253; -0.002340319
-367.6844; -0.002341806
-367.8435; -0.002343288
-368.0025; -0.002344767
-368.1616; -0.002346241
-368.3206; -0.00234771
-368.4797; -0.002349176
-368.6388; -0.002350637
-368.7978; -0.002352094
-368.9569; -0.002353547
-369.1159; -0.002354995
-369.275; -0.00235644
-369.4341; -0.00235788
-369.5931; -0.002359317
-369.7522; -0.002360749
-369.9112; -0.002362177
-370.0703; -0.002363601
-370.2294; -0.002365022
-370.3884; -0.002366438
-370.5475; -0.00236785
-370.7065; -0.002369259
-370.8656; -0.002370664
-371.0247; -0.002372064
-371.1837; -0.002373461
-371.3428; -0.002374854
-371.5018; -0.002376244
-371.6609; -0.002377629
-371.8199; -0.002379011
-371.979; -0.002380389
-372.1381; -0.002381763
-372.2971; -0.002383134
-372.4562; -0.002384501
-372.6152; -0.002385865
-372.7743; -0.002387224
-372.9334; -0.002388581
-373.0924; -0.002389933
-373.2515; -0.002391282
-373.4105; -0.002392628
-373.5696; -0.00239397
-373.7287; -0.002395309
-373.8877; -0.002396644
-374.0468; -0.002397976
-374.2058; -0.002399304
-374.3649; -0.002400629
-374.524; -0.00240195
-374.683; -0.002403268
-374.8421; -0.002404583
-375.0011; -0.002405895
-375.1602; -0.002407203
-375.3193; -0.002408508
-375.4783; -0.002409809
-375.6374; -0.002411108
-375.7964; -0.002412403
-375.9555; -0.002413695
-376.1146; -0.002414983
-376.2736; -0.002416269
-376.4327; -0.002417551
-376.5917; -0.00241883
-376.7508; -0.002420106
-376.9098; -0.002421379
-377.0689; -0.002422649
-377.228; -0.002423916
-377.387; -0.00242518
-377.5461; -0.002426441
-377.7051; -0.002427698
-377.8642; -0.002428953
-378.0233; -0.002430205
-378.1823; -0.002431453
-378.3414; -0.002432699
-378.5004; -0.002433942
-378.6595; -0.002435182
-378.8186; -0.002436419
-378.9776; -0.002437653
-379.1367; -0.002438884
-379.2957; -0.002440112
-379.4866; -0.002441583
-379.6775; -0.002443049
-379.8684; -0.002444511
-380.0592; -0.002445969
-380.2501; -0.002447423
-380.441; -0.002448873
-380.6318; -0.00245032
-380.8227; -0.002451762
-381.0136; -0.0024532
-381.2045; -0.002454635
-381.3953; -0.002456065
-381.5862; -0.002457492
-381.7771; -0.002458915
-381.9679; -0.002460334
-382.1588; -0.00246175
-382.3497; -0.002463161
-382.5406; -0.002464569
-382.7314; -0.002465974
-382.9223; -0.002467374
-383.1132; -0.002468771
-383.304; -0.002470165
-383.4949; -0.002471555
-383.6858; -0.002472941
-383.8767; -0.002474323
-384.0675; -0.002475703
-384.2584; -0.002477078
-384.4493; -0.00247845
-384.6401; -0.002479819
-384.831; -0.002481184
-385.0219; -0.002482546
-385.2128; -0.002483904
-385.4036; -0.002485259
-385.5945; -0.00248661
-385.7854; -0.002487959
-385.9762; -0.002489304
-386.1671; -0.002490645
-386.358; -0.002491983
-386.5489; -0.002493318
-386.7397; -0.00249465
-386.9306; -0.002495978
-387.1215; -0.002497304
-387.3123; -0.002498626
-387.5032; -0.002499944
-387.6941; -0.00250126
-387.8849; -0.002502573
-388.0758; -0.002503882
-388.2667; -0.002505188
-388.4576; -0.002506491
-388.6484; -0.002507792
-388.8393; -0.002509089
-389.0302; -0.002510383
-389.221; -0.002511674
-389.4119; -0.002512961
-389.6028; -0.002514246
-389.7937; -0.002515528
-389.9845; -0.002516807
-390.1754; -0.002518083
-390.3663; -0.002519356
-390.5571; -0.002520627
-390.748; -0.002521894
-390.9389; -0.002523158
-391.1298; -0.00252442
-391.3206; -0.002525678
-391.5115; -0.002526934
-391.7024; -0.002528187
-391.8932; -0.002529438
-392.0841; -0.002530685
-392.3132; -0.002532178
-392.5422; -0.002533667
-392.7713; -0.002535153
-393.0003; -0.002536634
-393.2293; -0.002538111
-393.4584; -0.002539585
-393.6874; -0.002541055
-393.9165; -0.002542521
-394.1455; -0.002543983
-394.3746; -0.002545441
-394.6036; -0.002546895
-394.8327; -0.002548346
-395.0617; -0.002549793
-395.2908; -0.002551237
-395.5198; -0.002552676
-395.7488; -0.002554112
-395.9779; -0.002555545
-396.2069; -0.002556974
-396.436; -0.002558399
-396.665; -0.002559821
-396.8941; -0.002561239
-397.1231; -0.002562653
-397.3522; -0.002564064
-397.5812; -0.002565472
-397.8103; -0.002566876
-398.0393; -0.002568277
-398.2683; -0.002569674
-398.4974; -0.002571068
-398.7264; -0.002572459
-398.9555; -0.002573846
-399.1845; -0.00257523
-399.4136; -0.00257661
-399.6426; -0.002577987
-399.8717; -0.002579361
-400.1007; -0.002580732
-400.3298; -0.002582099
-400.5588; -0.002583463
-400.7879; -0.002584824
-401.0169; -0.002586182
-401.2459; -0.002587537
-401.475; -0.002588888
-401.704; -0.002590237
-401.9331; -0.002591582
-402.1621; -0.002592924
-402.3912; -0.002594263
-402.6202; -0.002595599
-402.8493; -0.002596932
-403.0783; -0.002598261
-403.3074; -0.002599588
-403.5364; -0.002600912
-403.7654; -0.002602233
-403.9945; -0.002603551
-404.2235; -0.002604866
-404.4526; -0.002606178
-404.6816; -0.002607487
-404.9107; -0.002608793
-405.1397; -0.002610096
-405.3688; -0.002611396
-405.5978; -0.002612694
-405.8269; -0.002613989
-406.0559; -0.00261528
-406.2849; -0.002616569
-406.514; -0.002617856
-406.743; -0.002619139
-406.9721; -0.00262042
-407.2011; -0.002621698
-407.4302; -0.002622973
-407.6592; -0.002624245
-407.8883; -0.002625515
-408.1173; -0.002626782
-408.3922; -0.002628299
-408.667; -0.002629812
-408.9419; -0.002631321
-409.2167; -0.002632826
-409.4916; -0.002634328
-409.7664; -0.002635826
-410.0413; -0.00263732
-410.3161; -0.00263881
-410.591; -0.002640297
-410.8659; -0.00264178
-411.1407; -0.00264326
-411.4156; -0.002644735
-411.6904; -0.002646208
-411.9653; -0.002647676
-412.2401; -0.002649141
-412.515; -0.002650603
-412.7898; -0.002652061
-413.0647; -0.002653516
-413.3395; -0.002654967
-413.6144; -0.002656414
-413.8893; -0.002657858
-414.1641; -0.002659299
-414.439; -0.002660736
-414.7138; -0.00266217
-414.9887; -0.002663601
-415.2635; -0.002665028
-415.5384; -0.002666452
-415.8132; -0.002667873
-416.0881; -0.00266929
-416.363; -0.002670705
-416.6378; -0.002672116
-416.9127; -0.002673523
-417.1875; -0.002674928
-417.4624; -0.002676329
-417.7372; -0.002677727
-418.0121; -0.002679122
-418.2869; -0.002680514
-418.5618; -0.002681902
-418.8366; -0.002683288
-419.1115; -0.002684671
-419.3864; -0.00268605
-419.6612; -0.002687426
-419.9361; -0.0026888
-420.2109; -0.00269017
-420.4858; -0.002691537
-420.7606; -0.002692902
-421.0355; -0.002694263
-421.3103; -0.002695621
-421.5852; -0.002696977
-421.86; -0.002698329
-422.1349; -0.002699679
-422.4098; -0.002701026
-422.6846; -0.00270237
-422.9595; -0.002703711
-423.2343; -0.002705049
-423.5092; -0.002706384
-423.784; -0.002707717
-424.0589; -0.002709046
-424.3337; -0.002710373
-424.6086; -0.002711697
-424.8834; -0.002713019
-425.1583; -0.002714337
-425.4332; -0.002715653
-425.708; -0.002716966
-425.9829; -0.002718277
-426.2577; -0.002719585
-426.5326; -0.00272089
-426.8074; -0.002722192
-427.0823; -0.002723492
-427.3571; -0.002724789
-427.632; -0.002726084
-427.9618; -0.002727634
-428.2916; -0.00272918
-428.6215; -0.002730722
-428.9513; -0.002732261
-429.2811; -0.002733796
-429.6109; -0.002735328
-429.9408; -0.002736856
-430.2706; -0.00273838
-430.6004; -0.002739901
-430.9302; -0.002741418
-431.2601; -0.002742931
-431.5899; -0.002744441
-431.9197; -0.002745948
-432.2496; -0.002747451
-432.5794; -0.002748951
-432.9092; -0.002750447
-433.239; -0.002751939
-433.5689; -0.002753429
-433.8987; -0.002754915
-434.2285; -0.002756397
-434.5583; -0.002757876
-434.8882; -0.002759352
-435.218; -0.002760825
-435.5478; -0.002762294
-435.8776; -0.00276376
-436.2075; -0.002765223
-436.5373; -0.002766683
-436.8671; -0.002768139
-437.1969; -0.002769592
-437.5268; -0.002771042
-437.8566; -0.002772489
-438.1864; -0.002773932
-438.5162; -0.002775373
-438.8461; -0.00277681
-439.1759; -0.002778244
-439.5057; -0.002779675
-439.8355; -0.002781103
-440.1654; -0.002782528
-440.4952; -0.00278395
-440.825; -0.002785369
-441.1548; -0.002786785
-441.4847; -0.002788198
-441.8145; -0.002789608
-442.1443; -0.002791015
-442.4741; -0.00279242
-442.804; -0.002793821
-443.1338; -0.002795219
-443.4636; -0.002796614
-443.7934; -0.002798007
-444.1233; -0.002799397
-444.4531; -0.002800783
-444.7829; -0.002802167
-445.1128; -0.002803549
-445.4426; -0.002804927
-445.7724; -0.002806302
-446.1022; -0.002807675
-446.4321; -0.002809045
-446.7619; -0.002810412
-447.0917; -0.002811777
-447.4215; -0.002813139
-447.7514; -0.002814498
-448.0812; -0.002815854
-448.411; -0.002817208
-448.7408; -0.002818559
-449.0707; -0.002819907
-449.4005; -0.002821253
-449.7303; -0.002822596
-450.0601; -0.002823937
-450.39; -0.002825275
-450.7198; -0.00282661
-451.0496; -0.002827943
-451.3794; -0.002829273
-451.7093; -0.0028306
-452.0391; -0.002831926
-452.3689; -0.002833248
-452.7647; -0.002834832
-453.1605; -0.002836412
-453.5563; -0.002837988
-453.9521; -0.002839561
-454.3479; -0.002841131
-454.7437; -0.002842697
-455.1395; -0.002844259
-455.5352; -0.002845818
-455.931; -0.002847374
-456.3268; -0.002848926
-456.7226; -0.002850474
-457.1184; -0.002852019
-457.5142; -0.002853561
-457.91; -0.0028551
-458.3058; -0.002856635
-458.7016; -0.002858166
-459.0974; -0.002859695
-459.4931; -0.00286122
-459.8889; -0.002862742
-460.2847; -0.00286426
-460.6805; -0.002865776
-461.0763; -0.002867288
-461.4721; -0.002868797
-461.8679; -0.002870303
-462.2637; -0.002871805
-462.6595; -0.002873304
