-0.0005506906646605414, 0.014644064666091694
0.018293644607330795, 0.46918769855561493
0.035044164849100834, 0.9951431491836384
0.05807613018153468, 1.4506855223770643
0.08349271818727605, 1.936790534571747
0.11001437523674529, 2.4060091617494965
0.14537658463603764, 2.8756931693280574
0.1829489321227858, 3.3571960648251036
0.2271516938719012, 3.762998873790277
0.2757747317959282, 4.185249348300832
0.33102818398232253, 4.570146601279646
0.3884917742561726, 4.93396544530861
0.44595536453002266, 5.269312707099344
0.5034189548038728, 5.583719198804646
0.5608825450777228, 5.895176286272557
0.6183461353515729, 6.20504605800544
0.675809725625423, 6.508593379564003
0.733273315899273, 6.828957667828821
0.7907369061731229, 7.136285589364395
0.8482004964469729, 7.462391384544654
0.905664086720823, 7.799901542776137
0.963127676994673, 8.147931242787632
1.0205912672685231, 8.493783746216621
1.0780548575423732, 8.788364878893528
1.136541659893749, 8.912565383701773
1.1790371192049356, 8.688309851335745
1.189071793781498, 8.17762882476818
1.1951921761775293, 7.674205216658368
1.1996124523524407, 7.27520908317689
1.203590700909861, 6.77096969924524
1.203590700909861, 6.281657790670309
1.2040908900559695, 5.8138534498577386
1.2040327285273522, 5.345741602237464
1.2040327285273522, 4.901482673307537
1.2040327285273522, 4.436604131642467
1.1996124523524407, 3.9288674692923653
1.199437967766589, 3.4434051906863825
1.1997505859829067, 2.996451488403645
1.1954552878546072, 2.540648303311551
1.195257180238925, 2.0748680000862834
1.1907719000026176, 1.563071313466228
1.1909929138113633, 1.1493095905904003
1.1867534671163344, 0.6759344844045678
1.1861771392418543, 0.20588382965766527
1.1850255409752326, -0.2814221783833606
1.2040708343564464, -0.6998624505600901
1.2614963188012023, -0.6670121895712775
1.3189599090750523, -0.47648067583616793
1.3764234993489024, -0.29155303015210876
1.4338870896227525, -0.13788906938430756
1.4913506798966025, 0.005451976552626192
1.5488142701704526, 0.18035164782958724
1.6062778604443027, 0.3835655997854506
1.6560059674120575, 0.7719382307306528
1.6847377625489826, 1.0924659962269185
1.7084599113543413, 1.3125099583924005
1.7355709385604654, 1.7627715202692151
1.7654078027411182, 2.21884617119213
1.7919294597905875, 2.702327130761276
1.8184511168400568, 3.1899763379906805
1.8405524977146146, 3.680685859182649
1.867074154764084, 4.198945950963065
1.8891755356386417, 4.688802248471925
1.911276916513199, 5.181713238855435
1.9289580212128454, 5.675134151812978
1.9510594020874032, 6.168315129930493
1.9687405067870491, 6.695931194973372
1.9864216114866955, 7.185354953325616
2.004102716186342, 7.678947583799545
2.0217838208859877, 8.199410899425109
2.039464925585634, 8.691924332540331
2.0527257541103685, 9.214380468181295
2.070406858810015, 9.703732482822936
2.0836676873347493, 10.2286041193824
2.096928515859484, 10.723380709686579
2.1101893443842186, 11.243621123910959
2.1234501729089534, 11.73708796687979
2.136711001433688, 12.253927238036855
2.145551553783511, 12.748782098537864
2.1588123823082457, 13.269225419102714
2.1676529346580686, 13.761600736548587
2.1809137631828035, 14.272244611317571
